pair,model,window,mean_acc,sd_acc,n_subjects
SPS_SAA,conformer_b,avg,67.09104938271605,12.455864322257368,18
SPS_SAA,conformer_b_cwt,800,56.09567901234568,11.67715534673793,18
SPS_SAA,conformer_b_cwt,1500,58.827160493827165,12.318325952849369,18
SPS_SAA,conformer_b_cwt,3000,57.901234567901234,9.858969307227571,18
SPS_SAA,conformer_b_cwt,4000,57.02932098765432,8.340974014749479,18
SPS_SAA,conformer_b_cwt,avg,57.4633487654321,8.04010301123698,18
SPS_SFE,conformer_a,800,64.99828532235941,11.424537370611997,18
SPS_SFE,conformer_a,1500,67.46484910836763,13.618104710867934,18
SPS_SFE,conformer_a,3000,71.69924554183814,12.338582620156247,18
SPS_SFE,conformer_a,4000,69.06035665294924,14.179358781066583,18
SPS_SFE,conformer_a,avg,68.3056841563786,11.90731932490025,18
SPS_SFE,conformer_b,800,66.78840877914952,11.986675984083412,18
SPS_SFE,conformer_b,1500,65.95078875171468,12.65232167426043,18
SPS_SFE,conformer_b,3000,66.6795267489712,10.625731893611952,18
SPS_SFE,conformer_b,4000,66.93329903978052,12.562970446487093,18
SPS_SFE,conformer_b,avg,66.58800582990398,10.914068481854155,18
SPS_SFE,conformer_b_cwt,800,56.67009602194788,10.29268188020012,18
SPS_SFE,conformer_b_cwt,1500,61.137688614540465,10.873543039002914,18
SPS_SFE,conformer_b_cwt,3000,58.58796296296296,9.636203266779546,18
SPS_SFE,conformer_b_cwt,4000,60.58727709190672,9.686843376555691,18
SPS_SFE,conformer_b_cwt,avg,59.245756172839506,8.175206986715967,18
SAA_SFE,conformer_a,800,59.83624828532235,7.854481053861962,18
SAA_SFE,conformer_a,1500,65.20919067215362,10.329242217738411,18
SAA_SFE,conformer_a,3000,65.40466392318245,11.527884784291937,18
SAA_SFE,conformer_a,4000,66.27572016460906,11.34385660804309,18
SAA_SFE,conformer_a,avg,64.18145576131687,9.220980418565842,18
SAA_SFE,conformer_b,800,60.922496570644725,7.965852096795784,18
SAA_SFE,conformer_b,1500,62.81207133058985,11.552364722993017,18
SAA_SFE,conformer_b,3000,61.11882716049383,11.70807235986202,18
SAA_SFE,conformer_b,4000,62.27109053497942,11.88905254332704,18
SAA_SFE,conformer_b,avg,61.78112139917695,10.025758609323086,18
SAA_SFE,conformer_b_cwt,800,54.0877914951989,7.9547586992443104,18
SAA_SFE,conformer_b_cwt,1500,56.973593964334704,9.485786399110228,18
SAA_SFE,conformer_b_cwt,3000,56.08110425240055,10.396346370998348,18
SAA_SFE,conformer_b_cwt,4000,57.61574074074073,9.323432978546402,18
SAA_SFE,conformer_b_cwt,avg,56.189557613168716,8.102002172931998,18
